device_id,timestamp,speed,speedLimit,exceeded,alarmActivated,day,hour
speed-03,1746380472,63.19,50,TRUE,FALSE,Sunday,17
speed-03,1746349265,48.78,50,FALSE,FALSE,Sunday,9
speed-04,1746391174,47.01,60,FALSE,FALSE,Sunday,20
speed-04,1746378426,59.41,60,FALSE,FALSE,Sunday,17
speed-04,1746388480,46.09,60,FALSE,FALSE,Sunday,19
speed-04,1746368124,48.49,60,FALSE,FALSE,Sunday,14
speed-04,1746346775,46.81,60,FALSE,FALSE,Sunday,8
speed-04,1746383228,58.71,60,FALSE,FALSE,Sunday,18
speed-04,1746385885,43.64,60,FALSE,FALSE,Sunday,19
speed-04,1746347353,61.04,60,TRUE,TRUE,Sunday,8
speed-04,1746363918,65.65,60,TRUE,FALSE,Sunday,13
speed-04,1746370259,51,60,FALSE,FALSE,Sunday,14
speed-04,1746390770,57.01,60,FALSE,FALSE,Sunday,20
speed-04,1746375558,43.72,60,FALSE,FALSE,Sunday,16
speed-04,1746356144,52.02,60,FALSE,FALSE,Sunday,10
speed-04,1746384545,60.74,60,TRUE,TRUE,Sunday,18
speed-04,1746347107,64.64,60,TRUE,TRUE,Sunday,8
speed-04,1746381447,57.86,60,FALSE,FALSE,Sunday,17
speed-04,1746383451,59.8,60,FALSE,FALSE,Sunday,18
speed-04,1746376821,64.97,60,TRUE,FALSE,Sunday,16
speed-04,1746378652,67.59,60,TRUE,TRUE,Sunday,17
speed-04,1746376054,61.44,60,TRUE,TRUE,Sunday,16
speed-04,1746344036,64.95,60,TRUE,FALSE,Sunday,7
speed-04,1746370539,56.54,60,FALSE,FALSE,Sunday,14
speed-04,1746355245,35.21,60,FALSE,FALSE,Sunday,10
speed-04,1746373191,62.64,60,TRUE,TRUE,Sunday,15
speed-05,1746389915,73.51,70,TRUE,TRUE,Sunday,20
speed-05,1746386180,80.62,70,TRUE,TRUE,Sunday,19
speed-05,1746376031,65.02,70,FALSE,FALSE,Sunday,16
speed-05,1746342316,50.56,70,FALSE,FALSE,Sunday,7
speed-05,1746352007,63.06,70,FALSE,FALSE,Sunday,9
speed-05,1746349578,54.89,70,FALSE,FALSE,Sunday,9
speed-05,1746382024,61.56,70,FALSE,FALSE,Sunday,18
speed-05,1746346938,95.31,70,TRUE,TRUE,Sunday,8
speed-05,1746382427,64.15,70,FALSE,FALSE,Sunday,18
speed-05,1746375474,76.62,70,TRUE,TRUE,Sunday,16
speed-05,1746343226,69.66,70,FALSE,FALSE,Sunday,7
speed-05,1746373773,73.27,70,TRUE,TRUE,Sunday,15
speed-05,1746389397,71,70,TRUE,TRUE,Sunday,20
speed-05,1746360012,75.26,70,TRUE,TRUE,Sunday,12
speed-05,1746379387,39.63,70,FALSE,FALSE,Sunday,17
speed-05,1746375206,48.29,70,FALSE,FALSE,Sunday,16
speed-05,1746351816,80.97,70,TRUE,TRUE,Sunday,9
speed-05,1746367785,67.39,70,FALSE,FALSE,Sunday,14
speed-01,1746443915,29.2,30,FALSE,FALSE,Monday,11
speed-01,1746469196,31.38,30,TRUE,TRUE,Monday,18
speed-01,1746467996,30.39,30,TRUE,TRUE,Monday,17
speed-01,1746477571,36.05,30,TRUE,TRUE,Monday,20
speed-01,1746422978,28.58,30,FALSE,FALSE,Monday,5
speed-01,1746455213,32.18,30,TRUE,TRUE,Monday,14
speed-01,1746465307,22.06,30,FALSE,FALSE,Monday,17
speed-01,1746438177,35.55,30,TRUE,TRUE,Monday,9
speed-02,1746443515,30.97,40,FALSE,FALSE,Monday,11
speed-02,1746471742,46.39,40,TRUE,TRUE,Monday,19
speed-02,1746437623,36.71,40,FALSE,FALSE,Monday,9
speed-02,1746458431,38.62,40,FALSE,FALSE,Monday,15
speed-02,1746479857,48.17,40,TRUE,TRUE,Monday,21
speed-02,1746433581,34.5,40,FALSE,FALSE,Monday,8
speed-02,1746435849,41.34,40,TRUE,TRUE,Monday,9
speed-02,1746407990,39.38,40,FALSE,FALSE,Monday,1
speed-02,1746473610,47.2,40,TRUE,TRUE,Monday,19
speed-02,1746450556,49.23,40,TRUE,TRUE,Monday,13
speed-02,1746436938,41.12,40,TRUE,TRUE,Monday,9
speed-02,1746456986,19.66,40,FALSE,FALSE,Monday,14
speed-02,1746445903,46.93,40,TRUE,TRUE,Monday,11
speed-02,1746434103,41.86,40,TRUE,FALSE,Monday,8
speed-02,1746416195,35.25,40,FALSE,FALSE,Monday,3
speed-02,1746437155,36.81,40,FALSE,FALSE,Monday,9
speed-02,1746477122,27.3,40,FALSE,FALSE,Monday,20
speed-02,1746415026,42.12,40,TRUE,TRUE,Monday,3
speed-02,1746434027,51.09,40,TRUE,TRUE,Monday,8
speed-02,1746478493,29.56,40,FALSE,FALSE,Monday,20
speed-02,1746435164,34.13,40,FALSE,FALSE,Monday,8
speed-02,1746479099,52.18,40,TRUE,FALSE,Monday,21
speed-03,1746433735,64.82,50,TRUE,TRUE,Monday,8
speed-03,1746441780,50.89,50,TRUE,TRUE,Monday,10
speed-03,1746465823,61.77,50,TRUE,TRUE,Monday,17
speed-03,1746469409,43.67,50,FALSE,FALSE,Monday,18
speed-03,1746460113,56.32,50,TRUE,TRUE,Monday,15
speed-03,1746432871,41.26,50,FALSE,FALSE,Monday,8
speed-03,1746432602,66.7,50,TRUE,TRUE,Monday,8
speed-03,1746431413,38.45,50,FALSE,FALSE,Monday,7
speed-03,1746463818,49.96,50,FALSE,FALSE,Monday,16
speed-03,1746468848,63.52,50,TRUE,TRUE,Monday,18
speed-03,1746429855,36.27,50,FALSE,FALSE,Monday,7
speed-03,1746468589,47.15,50,FALSE,FALSE,Monday,18
speed-03,1746476715,44.72,50,FALSE,FALSE,Monday,20
speed-03,1746473064,61.29,50,TRUE,TRUE,Monday,19
speed-03,1746430862,47.04,50,FALSE,FALSE,Monday,7
speed-03,1746412583,44.17,50,FALSE,FALSE,Monday,2
speed-03,1746461903,56.68,50,TRUE,TRUE,Monday,16
speed-03,1746472690,54.22,50,TRUE,TRUE,Monday,19
speed-03,1746437787,61.95,50,TRUE,TRUE,Monday,9
speed-03,1746452434,65.94,50,TRUE,TRUE,Monday,13
speed-03,1746443967,42.14,50,FALSE,FALSE,Monday,11
speed-03,1746444034,50.7,50,TRUE,TRUE,Monday,11
speed-03,1746471094,37.25,50,FALSE,FALSE,Monday,18
speed-03,1746472921,41.48,50,FALSE,FALSE,Monday,19
speed-03,1746430343,37.96,50,FALSE,FALSE,Monday,7
speed-03,1746468252,49.62,50,FALSE,FALSE,Monday,18
speed-03,1746432738,49.35,50,FALSE,FALSE,Monday,8
speed-03,1746481555,44.8,50,FALSE,FALSE,Monday,21
speed-03,1746438010,43.69,50,FALSE,FALSE,Monday,9
speed-03,1746444894,56.6,50,TRUE,TRUE,Monday,11
speed-03,1746433771,44.44,50,FALSE,FALSE,Monday,8
speed-03,1746431457,47.71,50,FALSE,FALSE,Monday,7
speed-03,1746475701,43.55,50,FALSE,FALSE,Monday,20
speed-03,1746470072,55.71,50,TRUE,TRUE,Monday,18
speed-03,1746464206,72.17,50,TRUE,FALSE,Monday,16
speed-03,1746457696,69.5,50,TRUE,TRUE,Monday,15
speed-03,1746428685,63.54,50,TRUE,FALSE,Monday,7
speed-03,1746481931,50.45,50,TRUE,TRUE,Monday,21
speed-03,1746433885,41.99,50,FALSE,FALSE,Monday,8
speed-03,1746434768,37.21,50,FALSE,FALSE,Monday,8
speed-03,1746430637,52.7,50,TRUE,TRUE,Monday,7
speed-04,1746440202,51.74,60,FALSE,FALSE,Monday,10
speed-04,1746466392,63.83,60,TRUE,TRUE,Monday,17
speed-04,1746437387,61.53,60,TRUE,TRUE,Monday,9
speed-04,1746433219,53.65,60,FALSE,FALSE,Monday,8
speed-04,1746431776,53.15,60,FALSE,FALSE,Monday,7
speed-04,1746445213,61.85,60,TRUE,TRUE,Monday,11
speed-04,1746437296,71.68,60,TRUE,TRUE,Monday,9
speed-04,1746433459,60.86,60,TRUE,FALSE,Monday,8
speed-04,1746466152,54.48,60,FALSE,FALSE,Monday,17
speed-04,1746453290,57.06,60,FALSE,FALSE,Monday,13
speed-04,1746432972,43.51,60,FALSE,FALSE,Monday,8
speed-04,1746475006,63.56,60,TRUE,TRUE,Monday,19
speed-04,1746465502,44.41,60,FALSE,FALSE,Monday,17
speed-04,1746469649,35.03,60,FALSE,FALSE,Monday,18
speed-04,1746434881,65.45,60,TRUE,TRUE,Monday,8
speed-04,1746437397,58.54,60,FALSE,FALSE,Monday,9
speed-04,1746461604,45.87,60,FALSE,FALSE,Monday,16
speed-04,1746488867,75.13,60,TRUE,TRUE,Monday,23
speed-04,1746468720,47.49,60,FALSE,FALSE,Monday,18
speed-04,1746478562,57.13,60,FALSE,FALSE,Monday,20
speed-04,1746437954,58.07,60,FALSE,FALSE,Monday,9
speed-04,1746476361,51.71,60,FALSE,FALSE,Monday,20
speed-04,1746467156,56.86,60,FALSE,FALSE,Monday,17
speed-04,1746462629,73.06,60,TRUE,TRUE,Monday,16
speed-04,1746441672,44.41,60,FALSE,FALSE,Monday,10
speed-04,1746463998,60.22,60,TRUE,FALSE,Monday,16
speed-04,1746418014,42.13,60,FALSE,FALSE,Monday,4
speed-05,1746473572,73.1,70,TRUE,TRUE,Monday,19
speed-05,1746428911,97.06,70,TRUE,TRUE,Monday,7
speed-05,1746469615,73.5,70,TRUE,TRUE,Monday,18
speed-05,1746433006,73.24,70,TRUE,TRUE,Monday,8
speed-05,1746480043,75.53,70,TRUE,TRUE,Monday,21
speed-05,1746470158,74.31,70,TRUE,TRUE,Monday,18
speed-05,1746481533,82.33,70,TRUE,TRUE,Monday,21
speed-05,1746466425,60.97,70,FALSE,FALSE,Monday,17
speed-05,1746419715,43.29,70,FALSE,FALSE,Monday,4
speed-05,1746430576,76.23,70,TRUE,TRUE,Monday,7
speed-05,1746477034,63.59,70,FALSE,FALSE,Monday,20
speed-05,1746465171,71.99,70,TRUE,TRUE,Monday,17
speed-05,1746472682,57.77,70,FALSE,FALSE,Monday,19
speed-05,1746437200,53.88,70,FALSE,FALSE,Monday,9
speed-05,1746458122,60.65,70,FALSE,FALSE,Monday,15
speed-05,1746471705,73.96,70,TRUE,TRUE,Monday,19
speed-05,1746446453,88.68,70,TRUE,TRUE,Monday,12
speed-05,1746449860,65.42,70,FALSE,FALSE,Monday,12
speed-05,1746472533,67.77,70,FALSE,FALSE,Monday,19
speed-05,1746439575,45.34,70,FALSE,FALSE,Monday,10
speed-05,1746430564,49.13,70,FALSE,FALSE,Monday,7
speed-05,1746444887,77,70,TRUE,FALSE,Monday,11
speed-05,1746481958,52.96,70,FALSE,FALSE,Monday,21
speed-01,1746525655,28.33,30,FALSE,FALSE,Tuesday,10
speed-01,1746521846,19.17,30,FALSE,FALSE,Tuesday,8
speed-01,1746558073,16.86,30,FALSE,FALSE,Tuesday,19
speed-01,1746515584,13.74,30,FALSE,FALSE,Tuesday,7
speed-01,1746560267,25.4,30,FALSE,FALSE,Tuesday,19
speed-01,1746562574,33.37,30,TRUE,TRUE,Tuesday,20
speed-01,1746516313,27.51,30,FALSE,FALSE,Tuesday,7
speed-01,1746528745,27.81,30,FALSE,FALSE,Tuesday,10
speed-01,1746517835,39.89,30,TRUE,TRUE,Tuesday,7
speed-01,1746529494,28.67,30,FALSE,FALSE,Tuesday,11
speed-01,1746520515,43.57,30,TRUE,TRUE,Tuesday,8
speed-01,1746527867,33.29,30,TRUE,TRUE,Tuesday,10
speed-01,1746523393,41.69,30,TRUE,TRUE,Tuesday,9
speed-02,1746565151,31.9,40,FALSE,FALSE,Tuesday,20
speed-02,1746554614,46.13,40,TRUE,TRUE,Tuesday,18
speed-02,1746527471,39.42,40,FALSE,FALSE,Tuesday,10
speed-02,1746558117,38,40,FALSE,FALSE,Tuesday,19
speed-02,1746519322,22.5,40,FALSE,FALSE,Tuesday,8
speed-02,1746493074,40.44,40,TRUE,TRUE,Tuesday,0
speed-02,1746516469,51.47,40,TRUE,TRUE,Tuesday,7
speed-02,1746562326,36.24,40,FALSE,FALSE,Tuesday,20
speed-02,1746514558,38.74,40,FALSE,FALSE,Tuesday,6
speed-02,1746558761,31.31,40,FALSE,FALSE,Tuesday,19
speed-02,1746556518,37.65,40,FALSE,FALSE,Tuesday,18
speed-02,1746544282,21.05,40,FALSE,FALSE,Tuesday,15
speed-02,1746551332,32.53,40,FALSE,FALSE,Tuesday,17
speed-02,1746552889,36.8,40,FALSE,FALSE,Tuesday,17
speed-02,1746559452,32.95,40,FALSE,FALSE,Tuesday,19
speed-02,1746522033,45.09,40,TRUE,TRUE,Tuesday,9
speed-02,1746559221,44.62,40,TRUE,TRUE,Tuesday,19
speed-02,1746531478,35.24,40,FALSE,FALSE,Tuesday,11
speed-02,1746554020,57.15,40,TRUE,TRUE,Tuesday,17
speed-02,1746524267,25.39,40,FALSE,FALSE,Tuesday,9
speed-02,1746559424,30.62,40,FALSE,FALSE,Tuesday,19
speed-02,1746563600,49.27,40,TRUE,TRUE,Tuesday,20
speed-02,1746563367,60.72,40,TRUE,FALSE,Tuesday,20
speed-02,1746558228,36.32,40,FALSE,FALSE,Tuesday,19
speed-03,1746517137,47.69,50,FALSE,FALSE,Tuesday,7
speed-03,1746516943,53.46,50,TRUE,TRUE,Tuesday,7
speed-03,1746539505,48.51,50,FALSE,FALSE,Tuesday,13
speed-03,1746551925,62.63,50,TRUE,TRUE,Tuesday,17
speed-03,1746521358,56.37,50,TRUE,TRUE,Tuesday,8
speed-03,1746558917,57.75,50,TRUE,TRUE,Tuesday,19
speed-03,1746558192,51.16,50,TRUE,TRUE,Tuesday,19
speed-03,1746505021,40.98,50,FALSE,FALSE,Tuesday,4
speed-03,1746529681,53.22,50,TRUE,TRUE,Tuesday,11
speed-03,1746544426,60.75,50,TRUE,TRUE,Tuesday,15
speed-03,1746530980,66.23,50,TRUE,TRUE,Tuesday,11
speed-03,1746560445,36.01,50,FALSE,FALSE,Tuesday,19
speed-03,1746559319,46.14,50,FALSE,FALSE,Tuesday,19
speed-03,1746553894,57.21,50,TRUE,TRUE,Tuesday,17
speed-03,1746524214,64.29,50,TRUE,TRUE,Tuesday,9
speed-03,1746556307,40.71,50,FALSE,FALSE,Tuesday,18
speed-03,1746554464,53.15,50,TRUE,TRUE,Tuesday,18
speed-03,1746538234,38.18,50,FALSE,FALSE,Tuesday,13
speed-03,1746521060,54.12,50,TRUE,TRUE,Tuesday,8
speed-03,1746554418,64.76,50,TRUE,TRUE,Tuesday,18
speed-03,1746526512,41.72,50,FALSE,FALSE,Tuesday,10
speed-03,1746567771,56.6,50,TRUE,TRUE,Tuesday,21
speed-03,1746556328,35.13,50,FALSE,FALSE,Tuesday,18
speed-03,1746553447,32.28,50,FALSE,FALSE,Tuesday,17
speed-03,1746512991,38.85,50,FALSE,FALSE,Tuesday,6
speed-03,1746528693,67.76,50,TRUE,TRUE,Tuesday,10
speed-03,1746556450,56.77,50,TRUE,TRUE,Tuesday,18
speed-03,1746514847,56.9,50,TRUE,TRUE,Tuesday,7
speed-03,1746572011,27.69,50,FALSE,FALSE,Tuesday,22
speed-04,1746559063,63.31,60,TRUE,TRUE,Tuesday,19
speed-04,1746553819,59.24,60,FALSE,FALSE,Tuesday,17
speed-04,1746521947,36.23,60,FALSE,FALSE,Tuesday,8
speed-04,1746497660,56.25,60,FALSE,FALSE,Tuesday,2
speed-04,1746520329,52.22,60,FALSE,FALSE,Tuesday,8
speed-04,1746554578,72.96,60,TRUE,TRUE,Tuesday,18
speed-04,1746550939,77.07,60,TRUE,TRUE,Tuesday,17
speed-04,1746560887,62.71,60,TRUE,TRUE,Tuesday,19
speed-04,1746554994,74.85,60,TRUE,TRUE,Tuesday,18
speed-04,1746554876,65.94,60,TRUE,TRUE,Tuesday,18
speed-04,1746530070,66.84,60,TRUE,TRUE,Tuesday,11
speed-04,1746560771,64.51,60,TRUE,TRUE,Tuesday,19
speed-04,1746539216,55.99,60,FALSE,FALSE,Tuesday,13
speed-04,1746548944,54.54,60,FALSE,FALSE,Tuesday,16
speed-04,1746570097,69.93,60,TRUE,TRUE,Tuesday,22
speed-04,1746515209,51.35,60,FALSE,FALSE,Tuesday,7
speed-04,1746551871,62.02,60,TRUE,TRUE,Tuesday,17
speed-04,1746526002,52.28,60,FALSE,FALSE,Tuesday,10
speed-04,1746517121,72.64,60,TRUE,TRUE,Tuesday,7
speed-04,1746557655,67.34,60,TRUE,TRUE,Tuesday,18
speed-04,1746567638,71.07,60,TRUE,TRUE,Tuesday,21
speed-04,1746558371,62.09,60,TRUE,FALSE,Tuesday,19
speed-04,1746525720,38.98,60,FALSE,FALSE,Tuesday,10
speed-04,1746565146,66.31,60,TRUE,TRUE,Tuesday,20
speed-04,1746565592,53.01,60,FALSE,FALSE,Tuesday,21
speed-04,1746540416,53.8,60,FALSE,FALSE,Tuesday,14
speed-05,1746568979,71.25,70,TRUE,TRUE,Tuesday,22
speed-05,1746563378,67.36,70,FALSE,FALSE,Tuesday,20
speed-05,1746506131,70.46,70,TRUE,TRUE,Tuesday,4
speed-05,1746506853,71.98,70,TRUE,FALSE,Tuesday,4
speed-05,1746552081,55,70,FALSE,FALSE,Tuesday,17
speed-05,1746538427,85.95,70,TRUE,TRUE,Tuesday,13
speed-05,1746556828,70.2,70,TRUE,TRUE,Tuesday,18
speed-05,1746542220,61.51,70,FALSE,FALSE,Tuesday,14
speed-05,1746523036,43,70,FALSE,FALSE,Tuesday,9
speed-05,1746521454,67.1,70,FALSE,FALSE,Tuesday,8
speed-05,1746499256,76.18,70,TRUE,TRUE,Tuesday,2
speed-05,1746515197,72.51,70,TRUE,TRUE,Tuesday,7
speed-05,1746519853,56.71,70,FALSE,FALSE,Tuesday,8
speed-05,1746566827,72.81,70,TRUE,TRUE,Tuesday,21
speed-05,1746521878,49.97,70,FALSE,FALSE,Tuesday,8
speed-05,1746562608,72.83,70,TRUE,TRUE,Tuesday,20
speed-05,1746546002,77.17,70,TRUE,TRUE,Tuesday,15
speed-05,1746557119,52.31,70,FALSE,FALSE,Tuesday,18
speed-05,1746540236,56.54,70,FALSE,FALSE,Tuesday,14
speed-05,1746515302,52.21,70,FALSE,FALSE,Tuesday,7
speed-01,1746597922,32.37,30,TRUE,TRUE,Wednesday,6
speed-01,1746641933,32.88,30,TRUE,TRUE,Wednesday,18
speed-01,1746646375,23.93,30,FALSE,FALSE,Wednesday,19
speed-01,1746643524,16.35,30,FALSE,FALSE,Wednesday,18
speed-01,1746642781,23.35,30,FALSE,FALSE,Wednesday,18
speed-01,1746599834,33.52,30,TRUE,TRUE,Wednesday,6
speed-01,1746648967,14.14,30,FALSE,FALSE,Wednesday,20
speed-01,1746649726,25.82,30,FALSE,FALSE,Wednesday,20
speed-01,1746646643,26.18,30,FALSE,FALSE,Wednesday,19
speed-01,1746588955,29.11,30,FALSE,FALSE,Wednesday,3
speed-01,1746645984,14.64,30,FALSE,FALSE,Wednesday,19
speed-01,1746620677,31.2,30,TRUE,TRUE,Wednesday,12
speed-01,1746640812,31.9,30,TRUE,TRUE,Wednesday,18
speed-01,1746657022,17.01,30,FALSE,FALSE,Wednesday,22
speed-02,1746622080,52.25,40,TRUE,TRUE,Wednesday,12
speed-02,1746638405,36.95,40,FALSE,FALSE,Wednesday,17
speed-02,1746653512,49.56,40,TRUE,TRUE,Wednesday,21
speed-02,1746624924,39.55,40,FALSE,FALSE,Wednesday,13
speed-02,1746582388,40.83,40,TRUE,TRUE,Wednesday,1
speed-02,1746602827,48.56,40,TRUE,TRUE,Wednesday,7
speed-02,1746643642,24.26,40,FALSE,FALSE,Wednesday,18
speed-02,1746633939,31.77,40,FALSE,FALSE,Wednesday,16
speed-02,1746603056,27.82,40,FALSE,FALSE,Wednesday,7
speed-02,1746587935,34.9,40,FALSE,FALSE,Wednesday,3
speed-02,1746602436,44.53,40,TRUE,TRUE,Wednesday,7
speed-02,1746643885,51.74,40,TRUE,TRUE,Wednesday,18
speed-02,1746608160,41.61,40,TRUE,TRUE,Wednesday,8
speed-02,1746603127,33.85,40,FALSE,FALSE,Wednesday,7
speed-02,1746637173,35.28,40,FALSE,FALSE,Wednesday,16
speed-02,1746645998,37.17,40,FALSE,FALSE,Wednesday,19
speed-02,1746588219,36.5,40,FALSE,FALSE,Wednesday,3
speed-02,1746610347,40.91,40,TRUE,TRUE,Wednesday,9
speed-02,1746591481,41.13,40,TRUE,TRUE,Wednesday,4
speed-03,1746636482,44.32,50,FALSE,FALSE,Wednesday,16
speed-03,1746657553,58.26,50,TRUE,TRUE,Wednesday,22
speed-03,1746650297,42.46,50,FALSE,FALSE,Wednesday,20
speed-03,1746649998,64.84,50,TRUE,TRUE,Wednesday,20
speed-03,1746611535,50.28,50,TRUE,FALSE,Wednesday,9
speed-03,1746618488,53.74,50,TRUE,TRUE,Wednesday,11
speed-03,1746622089,35.89,50,FALSE,FALSE,Wednesday,12
speed-03,1746649030,58.75,50,TRUE,TRUE,Wednesday,20
speed-03,1746604404,64.92,50,TRUE,TRUE,Wednesday,7
speed-03,1746639765,48.89,50,FALSE,FALSE,Wednesday,17
speed-03,1746644082,40.4,50,FALSE,FALSE,Wednesday,18
speed-03,1746607785,53.89,50,TRUE,TRUE,Wednesday,8
speed-03,1746655926,28.52,50,FALSE,FALSE,Wednesday,22
speed-03,1746661077,48.52,50,FALSE,FALSE,Wednesday,23
speed-03,1746611753,53.68,50,TRUE,TRUE,Wednesday,9
speed-03,1746651226,52,50,TRUE,TRUE,Wednesday,20
speed-03,1746641241,46.44,50,FALSE,FALSE,Wednesday,18
speed-03,1746617404,52.99,50,TRUE,TRUE,Wednesday,11
speed-03,1746651738,41.73,50,FALSE,FALSE,Wednesday,21
speed-03,1746639410,60.99,50,TRUE,TRUE,Wednesday,17
speed-03,1746627944,53.71,50,TRUE,TRUE,Wednesday,14
speed-03,1746609452,41.87,50,FALSE,FALSE,Wednesday,9
speed-03,1746603239,53.52,50,TRUE,FALSE,Wednesday,7
speed-03,1746645133,64.43,50,TRUE,TRUE,Wednesday,19
speed-03,1746646790,44.81,50,FALSE,FALSE,Wednesday,19
speed-03,1746649591,51.4,50,TRUE,TRUE,Wednesday,20
speed-03,1746640272,32.46,50,FALSE,FALSE,Wednesday,17
speed-03,1746654398,51.58,50,TRUE,TRUE,Wednesday,21
speed-03,1746616293,61.39,50,TRUE,TRUE,Wednesday,11
speed-03,1746635853,49.67,50,FALSE,FALSE,Wednesday,16
speed-03,1746611338,36.74,50,FALSE,FALSE,Wednesday,9
speed-03,1746605266,51.28,50,TRUE,TRUE,Wednesday,8
speed-03,1746658856,58.62,50,TRUE,TRUE,Wednesday,23
speed-03,1746613847,55.93,50,TRUE,TRUE,Wednesday,10
speed-04,1746647005,65.71,60,TRUE,TRUE,Wednesday,19
speed-04,1746611696,55.67,60,FALSE,FALSE,Wednesday,9
speed-04,1746638484,61.19,60,TRUE,TRUE,Wednesday,17
speed-04,1746614666,55.37,60,FALSE,FALSE,Wednesday,10
speed-04,1746645353,66.93,60,TRUE,TRUE,Wednesday,19
speed-04,1746631770,69.25,60,TRUE,TRUE,Wednesday,15
speed-04,1746579138,65.56,60,TRUE,TRUE,Wednesday,0
speed-04,1746643849,52.93,60,FALSE,FALSE,Wednesday,18
speed-04,1746595607,63.59,60,TRUE,TRUE,Wednesday,5
speed-04,1746608748,73.35,60,TRUE,TRUE,Wednesday,9
speed-04,1746598555,63.87,60,TRUE,FALSE,Wednesday,6
speed-04,1746625935,47.06,60,FALSE,FALSE,Wednesday,13
speed-04,1746612956,49.71,60,FALSE,FALSE,Wednesday,10
speed-04,1746652171,66.22,60,TRUE,TRUE,Wednesday,21
speed-04,1746639532,52.37,60,FALSE,FALSE,Wednesday,17
speed-04,1746648420,69.54,60,TRUE,TRUE,Wednesday,20
speed-04,1746611252,67.71,60,TRUE,TRUE,Wednesday,9
speed-04,1746658146,59.16,60,FALSE,FALSE,Wednesday,22
speed-04,1746648989,48.24,60,FALSE,FALSE,Wednesday,20
speed-04,1746605197,56.32,60,FALSE,FALSE,Wednesday,8
speed-04,1746654144,60.76,60,TRUE,TRUE,Wednesday,21
speed-04,1746648676,56.88,60,FALSE,FALSE,Wednesday,20
speed-04,1746641395,68.06,60,TRUE,TRUE,Wednesday,18
speed-04,1746639764,63.01,60,TRUE,TRUE,Wednesday,17
speed-04,1746581596,76.18,60,TRUE,TRUE,Wednesday,1
speed-04,1746634406,73.12,60,TRUE,TRUE,Wednesday,16
speed-04,1746639658,66.49,60,TRUE,TRUE,Wednesday,17
speed-05,1746650367,47.93,70,FALSE,FALSE,Wednesday,20
speed-05,1746650285,42.54,70,FALSE,FALSE,Wednesday,20
speed-05,1746625691,77.66,70,TRUE,TRUE,Wednesday,13
speed-05,1746603070,47.01,70,FALSE,FALSE,Wednesday,7
speed-05,1746627457,74.14,70,TRUE,FALSE,Wednesday,14
speed-05,1746648791,71.71,70,TRUE,TRUE,Wednesday,20
speed-05,1746646860,79.59,70,TRUE,TRUE,Wednesday,19
speed-05,1746648095,92.35,70,TRUE,FALSE,Wednesday,20
speed-05,1746608235,78.76,70,TRUE,TRUE,Wednesday,8
speed-05,1746653411,71.61,70,TRUE,TRUE,Wednesday,21
speed-05,1746607915,62.07,70,FALSE,FALSE,Wednesday,8
speed-05,1746603555,77.81,70,TRUE,TRUE,Wednesday,7
speed-05,1746645914,50.95,70,FALSE,FALSE,Wednesday,19
speed-05,1746623373,74.29,70,TRUE,TRUE,Wednesday,13
speed-05,1746586751,74.48,70,TRUE,TRUE,Wednesday,2
speed-05,1746644736,60.18,70,FALSE,FALSE,Wednesday,19
speed-05,1746659073,64.42,70,FALSE,FALSE,Wednesday,23
speed-05,1746606909,48.41,70,FALSE,FALSE,Wednesday,8
speed-05,1746651533,57.01,70,FALSE,FALSE,Wednesday,20
speed-05,1746653128,76.75,70,TRUE,TRUE,Wednesday,21
speed-05,1746641841,79.6,70,TRUE,TRUE,Wednesday,18
speed-05,1746633848,60.22,70,FALSE,FALSE,Wednesday,16
speed-05,1746611406,67.15,70,FALSE,FALSE,Wednesday,9
speed-05,1746654883,78.9,70,TRUE,TRUE,Wednesday,21
speed-05,1746593561,71.09,70,TRUE,TRUE,Wednesday,4
speed-05,1746644229,62.25,70,FALSE,FALSE,Wednesday,18
speed-01,1746686917,24.89,30,FALSE,FALSE,Thursday,6
speed-01,1746728926,26.13,30,FALSE,FALSE,Thursday,18
speed-01,1746697439,21.51,30,FALSE,FALSE,Thursday,9
speed-01,1746738018,26.97,30,FALSE,FALSE,Thursday,21
speed-01,1746728544,34.23,30,TRUE,TRUE,Thursday,18
speed-01,1746689556,23.39,30,FALSE,FALSE,Thursday,7
speed-01,1746726037,32.93,30,TRUE,TRUE,Thursday,17
speed-01,1746732208,12.3,30,FALSE,FALSE,Thursday,19
speed-01,1746704008,29.62,30,FALSE,FALSE,Thursday,11
speed-01,1746724937,34.24,30,TRUE,TRUE,Thursday,17
speed-01,1746720556,31.59,30,TRUE,TRUE,Thursday,16
speed-02,1746728279,23.2,40,FALSE,FALSE,Thursday,18
speed-02,1746734492,32.42,40,FALSE,FALSE,Thursday,20
speed-02,1746711420,31.97,40,FALSE,FALSE,Thursday,13
speed-02,1746688016,49.59,40,TRUE,TRUE,Thursday,7
speed-02,1746703382,31.12,40,FALSE,FALSE,Thursday,11
speed-02,1746689375,46.66,40,TRUE,TRUE,Thursday,7
speed-02,1746727402,28.9,40,FALSE,FALSE,Thursday,18
speed-02,1746692633,46.14,40,TRUE,TRUE,Thursday,8
speed-02,1746701832,31.84,40,FALSE,FALSE,Thursday,10
speed-02,1746734996,48.45,40,TRUE,TRUE,Thursday,20
speed-02,1746730309,29.49,40,FALSE,FALSE,Thursday,18
speed-02,1746719438,37.38,40,FALSE,FALSE,Thursday,15
